"חדר","שם","פועל","תנאי","רצף","דובר","מקור","תרגום","הערות","ריפוד","False"
"710.0","10.0","0.0","3.0","1.0","99.0","There's no reason to do that to the exit from the mound.","אין סיבה לעשות את זה ליציאה מהתל.","","00000001","False"
"710.0","10.0","7.0","4.0","1.0","99.0","(ANXIOUS)There used to be an exit to the outside world in this room, but now it's just gone!","היה היתה יציאה לאוויר החיצון בחדר הזה, אולם היא נעלמה ואיננה!","","00000001","False"
"710.0","10.0","7.0","3.0","1.0","99.0","That way leads out to the mound exterior.","הדרך הזו מובילה למעטה התל החיצוני.","","00000001","False"
"710.0","10.0","9.0","4.0","1.0","99.0","The exit is blocked, and there's no time to try to unblock it!","היציאה חסומה, ואין זמן לנסות לפרוץ אותה!","","00000001","False"
"710.0","10.0","9.0","3.0","1.0","99.0","","","","0a000301","False"
"710.0","10.0","6.0","4.0","1.0","99.0","","","","0a090401","False"
"710.0","10.0","6.0","3.0","1.0","99.0","To use the exit, Gabriel need only walk through it.","כדי להשתמש ביציאה, על גבריאל פשוט לצעוד דרכה.","","00000001","False"
"710.0","10.0","8.0","4.0","1.0","99.0","","","","0a090401","False"
"710.0","10.0","8.0","3.0","1.0","99.0","","","","0a060301","False"
"710.0","10.0","12.0","4.0","1.0","99.0","","","","0a090401","False"
"710.0","10.0","12.0","3.0","1.0","99.0","","","","0a060301","False"
"710.0","10.0","13.0","4.0","1.0","99.0","","","","0a090400","False"
"710.0","10.0","13.0","3.0","1.0","3.0","!!!Do not print this..  Comment msg only.","!!!Do not print this..  Comment msg only.","","00000000","False"
"710.0","2.0","0.0","0.0","1.0","99.0","","","","02090001","False"
"710.0","2.0","7.0","0.0","1.0","99.0","The walls bear ancient paintings--the handiwork of the sun worshippers, no doubt.","על הקירות מונצחים ציורים עתיקים--מעשי ידיהם של עובדי השמש, ללא ספק.","","00000001","False"
"710.0","2.0","9.0","0.0","1.0","99.0","There's no reason to do that to the wall painting.","אין סיבה לעשות את זה לציורי הקיר.","","00000001","False"
"710.0","2.0","6.0","0.0","1.0","99.0","","","","02090001","False"
"710.0","2.0","8.0","0.0","1.0","99.0","","","","02090001","False"
"710.0","2.0","12.0","0.0","1.0","99.0","","","","02090001","False"
"710.0","2.0","76.0","0.0","1.0","99.0","There doesn't appear to be a place to insert the rod on that part of the wall painting.","לא נראה שיש מקום להחדיר את המוט בחלק הזה של ציור הקיר.","","00000000","False"
"710.0","2.0","88.0","0.0","1.0","99.0","","","","01580000","False"
"710.0","15.0","0.0","0.0","1.0","99.0","That won't work on the hole in the secret passage!","זה לא יעבוד על החור במעבר הנסתר!","","00000000","False"
"710.0","15.0","7.0","0.0","1.0","99.0","There's a small hole on the wall inside the secret passage.","יש חור קטן בכותל המעבר הסודי.","","00000000","False"
"710.0","15.0","9.0","0.0","1.0","99.0","The hole doesn't work that way!","החור לא עובד בצורה הזו!","","00000000","False"
"710.0","15.0","6.0","0.0","1.0","99.0","","","","0f090000","False"
"710.0","15.0","8.0","0.0","1.0","99.0","","","","0f090000","False"
"710.0","15.0","12.0","0.0","1.0","99.0","","","","0f090000","False"
"710.0","15.0","76.0","0.0","1.0","1.0","""(GABE FINDS MECHANISM FOR LOWERING SECRET DOOR.  EXCITED)I think I found something!""","""נראה לי שמצאתי משהו!""","","00000000","False"
"710.0","15.0","76.0","0.0","2.0","46.0","""(BREATHLESS--HAS BEEN FIGHTING MONSTERS.  EXCITED)Very good, Gabriel!  Now stand back!""","""יפה מאוד, גבריאל! עכשיו לך אחורה!""","","00000000","False"
"710.0","1.0","7.0","0.0","1.0","99.0","The rooms of the snake mound are made entirely from earth, formed centuries before into a wheel by sun worshippers.","חדרי תל הנחש נבנו מאדמה בלבד, ועוצבו בצורת גלגל לפני מאות בשנים על ידי עובדי שמש.","","00000001","False"
"710.0","1.0","88.0","0.0","1.0","99.0","The stone doesn't seem to go there.","דומה שהאבן לא מתאימה לשם.","","00000000","False"
"710.0","1.0","11.0","0.0","1.0","1.0","""(CALLING OUT.  A LITTLE CONCERNED.  HE SEEMS TO BE ALONE IN THE SNAKE MOUND, BUT HERE'S STRANGE NOISES)Is anybody here?""","""מישהו כאן?""","","00000001","False"
"710.0","1.0","11.0","0.0","2.0","99.0","There is no answer.","אין תשובה.","","00000000","False"
"710.0","1.0","11.0","4.0","1.0","99.0","Gabriel can't catch his breath long enough to call out for help!","גבריאל בקושי נושם ואינו מסוגל לקרוא לעזרה!","","00000000","False"
"710.0","1.0","11.0","28.0","1.0","99.0","Calling out for help won't solve anything!","קריאות לעזרה לא יפתרו דבר!","","00000000","False"
"710.0","8.0","0.0","6.0","1.0","99.0","Why would Gabriel want to do that to the mural?","מדוע שגבריאל יעולל דבר כזה לציור הקיר?","","00000001","False"
"710.0","8.0","0.0","7.0","1.0","99.0","Using that on the passageway won't help!","שימוש בזה על המחילה לא יסייע!","","00000001","False"
"710.0","8.0","7.0","6.0","1.0","99.0","An elaborate mural with a mask design has been carved into the wall in this room.","ציור קיר מתוחכם עם צורת מסיכה נחקק בקיר החדר.","","00000001","False"
"710.0","8.0","7.0","7.0","1.0","99.0","A passageway has opened in the wall.","מעבר נמשך מהקיר אל עבר החשיכה.","","00000001","False"
"710.0","8.0","9.0","6.0","1.0","99.0","The mural doesn't appear to move.","עושה רושם שציור הקיר אינו נייד.","","00000001","False"
"710.0","8.0","9.0","7.0","1.0","99.0","Gabriel can't move the passageway!","גבריאל לא יכול להזיז את המערה!","","00000001","False"
"710.0","8.0","6.0","6.0","1.0","99.0","The mural doesn't appear to open.","ציור הקיר לא נפתח.","","00000001","False"
"710.0","8.0","6.0","7.0","1.0","99.0","(URGENT, ANXIOUS)There must be a way to close the passageway panel, but how?","חייבת להיות דרך לסגור את פאנל המעבר, אבל איך?","","00000001","False"
"710.0","8.0","8.0","6.0","1.0","99.0","The mural doesn't appear to have a mechanical function.","לא נראה שציור הקיר מכיל פונקציה מכנית.","","00000001","False"
"710.0","8.0","8.0","7.0","1.0","99.0","(ANXIOUS)There must be a way to operate the passageway panel, but Gabriel will have to determine how on his own!","יש דרך להפעיל את פאנל המעבר, אך גבריאל ייאלץ לגלות אותה בכוחות עצמו!","","00000001","False"
"710.0","8.0","12.0","6.0","1.0","99.0","Gabriel can't take the mural.","גבריאל לא יכול לקחת את ציור הקיר.","","00000001","False"
"710.0","8.0","12.0","7.0","1.0","99.0","(ANXIOUS)Gabriel can't take the open passageway!","גבריאל לא יכול להרים את המעבר הפתוח!","","00000001","False"
"710.0","8.0","76.0","6.0","1.0","99.0","There doesn't seem to be anyplace to insert the rod on that part of the mural.","לא נראה שיש מקום להשחלת המטה בחלק זה של הקיר.","","00000001","False"
"710.0","8.0","76.0","7.0","1.0","99.0","(ANXIOUS)Gabriel can't use the snake rod on that part of the open passageway.","גבריאל לא יכול להשמש במטה הנחש בחלק הזה של המעבר הפתוח.","","00000001","False"
"710.0","11.0","0.0","0.0","1.0","99.0","","","","0b090001","False"
"710.0","11.0","7.0","0.0","1.0","99.0","A long rod lies in one corner of the room.","מטה ארוך מוטל באחת מפינות החדר.","","00000001","False"
"710.0","11.0","9.0","0.0","1.0","99.0","Doing that with the rod on the ground won't help.","מעשה כזה עם המוט על הקרקע לא יביא לשום תוצאה.","","00000001","False"
"710.0","11.0","6.0","0.0","1.0","99.0","","","","0b090001","False"
"710.0","11.0","8.0","0.0","1.0","99.0","","","","0b090001","False"
"710.0","11.0","12.0","0.0","1.0","1.0","""(PICKING UP AN ANCIENT ROD)It's shaped a little like a snake.""","""יש לזה דמיון מסויים לנחש.""","","00000001","False"
"710.0","12.0","0.0","0.0","1.0","99.0","Gabriel can't see any way to use that on the stone.","גבריאל לא רואה שום דרך להשתמש בזה על האבן.","","00000001","False"
"710.0","12.0","0.0","4.0","1.0","99.0","It's too late to do anything more with the stones now!","מאוחר מדי לעשות משהו עם האבנים!","","00000001","False"
"710.0","12.0","7.0","4.0","1.0","99.0","There's no time to examine the stones now!","אין זמן לחקור את האבנים!","","00000001","False"
"710.0","12.0","7.0","5.0","1.0","99.0","On the floor is an etched stone.","על הרצפה נראית אבן חקוקה.","","00000001","False"
"710.0","12.0","7.0","8.0","1.0","99.0","An etched stone is on the wall.","אבן חקוקה שקועה בקיר.","","00000001","False"
"710.0","12.0","9.0","0.0","1.0","99.0","If Gabriel wants to relocate that tile, he's going to have to take it first.","אם גבריאל רוצה להזיז את המרצפת, הוא צריך לקחת אותה קודם.","","00000001","False"
"710.0","12.0","9.0","4.0","1.0","99.0","","","","0c000401","False"
"710.0","12.0","6.0","4.0","1.0","99.0","","","","0c070401","False"
"710.0","12.0","6.0","5.0","1.0","99.0","The stone doesn't seem to open.","לא נראה שהאבן נפתחת.","","00000001","False"
"710.0","12.0","6.0","8.0","1.0","99.0","","","","0c060501","False"
"710.0","12.0","8.0","4.0","1.0","99.0","","","","0c000401","False"
"710.0","12.0","8.0","5.0","1.0","99.0","The stone itself doesn't operate.","האבן עצמה לא ניתנת להפעלה.","","00000001","False"
"710.0","12.0","8.0","8.0","1.0","99.0","","","","0c080501","False"
"710.0","12.0","12.0","4.0","1.0","99.0","","","","0c000400","False"
"710.0","12.0","12.0","9.0","1.0","1.0","""(PICKING UP STONE TILE.  THOUGHTFUL)This stone looks interesting.""","""האבן הזאת נראית מעניינת.""","","00000001","False"
"710.0","12.0","12.0","10.0","1.0","1.0","""(TRYING TO PULL A STONE TILE OFF THE WALL IN SNAKE MOUND.  THOUGHTFUL)Hmmm.  It's stuck.""","""המממ. היא תקועה.""","","00000000","False"
"710.0","12.0","76.0","4.0","1.0","99.0","It's too late for that now!  The stones can't be deactivated that way!","מאוחר מדי בשביל זה עכשיו! אי אפשר לנטרל את האבנים בצורה הזאת!","","00000000","False"
"710.0","12.0","76.0","12.0","1.0","1.0","""(TO HIMSELF.  THOUGHTFUL)The rod fits into the hole in the stone.""","""המטה מתאים בול לחור באבן.""","","00000000","False"
"710.0","12.0","76.0","12.0","2.0","1.0","""(TO HIMSELF.  NEUTRAL)Nothing happens.""","""כלום לא קרה.""","","00000000","False"
"710.0","12.0","76.0","5.0","1.0","99.0","Using the rod on the stone while it's on the floor doesn't seem quite right.","שימוש במטה על האבן בעודה על הרצפה נראה קצת לא הוגן.","","00000000","False"
"710.0","12.0","76.0","13.0","1.0","1.0","","","","0c4c0c00","False"
"710.0","12.0","76.0","14.0","1.0","47.0","!!!Blank msg","!!!Blank msg","","00000000","False"
"710.0","12.0","76.0","14.0","2.0","99.0","From somewhere off in the mound, Gabriel hears a soft click, then a rumble!","מאי שם במעמקי התל, גבריאל שומע נקישה חלושה ואז רעם!","","00000000","False"
"710.0","12.0","76.0","14.0","3.0","1.0","""(TO HIMSELF.  HE'S JUST STARTED A MINOR TREMOR)Uh-oh!""","""הו-הו!""","","00000000","False"
"710.0","12.0","76.0","14.0","4.0","1.0","""(TO HIMSELF, RE TREMOR)I have a feeling THAT did something!""","""יש לי תחושה שמשהו קרה!""","","00000000","False"
"710.0","12.0","88.0","5.0","1.0","99.0","Putting the stones together on the floor doesn't seem right.","סידור האבנים יחדיו על הרצפה לא מסתדר בהגיון.","","00000000","False"
"710.0","12.0","88.0","8.0","1.0","99.0","There's already a stone in that spot on the wall.","כבר יש אבן על הקיר במקום הזה.","","00000000","False"
"710.0","14.0","0.0","15.0","1.0","99.0","One of the mummies reaches Gabriel!","אחת מהמומיות לופתת את גבריאל!","","00000000","False"
"710.0","14.0","0.0","27.0","1.0","46.0","""(WATCHING GABRIEL DIE)Gabriel, no!""","""גבריאל, לא!""","","00000000","False"
"710.0","14.0","0.0","21.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","24.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","23.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","22.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","17.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","19.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","18.0","1.0","47.0","!!!blank msg","!!!blank msg","","00000000","False"
"710.0","14.0","0.0","20.0","1.0","1.0","""(FALLS INTO ROOM WITH 3 MONSTERS.  TO HIMSELF)Oh, shit!""","""אוי, שיט!""","","00000000","False"
"710.0","14.0","0.0","20.0","2.0","46.0","""(WOLFGANG COMES SWINGING INTO THE ROOM ON A VINE TO RESCUE GABRIEL.  THIS IS THEIR FIRST FACE-TO-FACE MEETING.)Gabriel Knight, I presume?""","""גבריאל נייט, אני משער?""","","00000000","False"
"710.0","14.0","0.0","20.0","3.0","1.0","""(SURPRISED & RELIEVED)Uncle Wolfgang?""","""דוד וולפגנג?""","","00000000","False"
"710.0","14.0","0.0","20.0","4.0","46.0","""(URGENT--NO TIME TO WASTE)In person!  Now go to it, Boy; I can't hold these creatures for very long, and there are more on the way!""","""בכבודו ובעצמו! כעת רוץ לשם, נערי; לא אוכל עוד לעכב את היצורים האלה לאורך זמן, ויש עוד אלפים בדרך!""","","00000000","False"
"710.0","14.0","0.0","20.0","5.0","1.0","""(CONFUSED, ANXIOUS)Go to what?""","""לרוץ לאן?""","","00000000","False"
"710.0","14.0","0.0","20.0","6.0","46.0","""(URGENT, URGING)The secret panel, Boy!  These creatures are only alive while it's open.  Close it, Gabriel, and hurry!""","""לפאנל הסודי, נערי! היצורים האלה ממשיכים לחיות כל עוד הוא פתוח. סגור אותו, גבריאל, ובמהירות למען השם!""","","00000000","False"
"710.0","14.0","0.0","1.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","11.0","1.0","99.0","Gabriel has the creeping sensation that he's being watched.","בגבריאל מזדחלת תחושת אימה שמישהו צופה בו.","","00000000","False"
"710.0","14.0","0.0","11.0","2.0","99.0","A shadow flickers in the corner of Gabriel's eye.","צללית מהבהבת בפינת העין של גבריאל.","","00000000","False"
"710.0","14.0","0.0","11.0","3.0","99.0","From off in the mound echoes a sound like the scuffle of a shoe.","מלב התל ממרחקים מהדהד קול של חריקת סוליות נעליים.","","00000000","False"
"710.0","14.0","0.0","2.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000000","False"
"710.0","14.0","0.0","29.0","1.0","99.0","(URGENT)Uh-oh!  A guard blocks the exit north, and Gabriel hears more approaching from the south!","הו-הו! שומר חוסם את היציאה הצפונית, וגבריאל שומע את חבריו הולכים וקרבים מדרום!","","00000000","False"
"710.0","5.0","0.0","0.0","1.0","99.0","Gabriel can't see a way to use that on the sunken area.","גבריאל לא רואה דרך להשתמש בזה על האזור השקוע.","","00000001","False"
"710.0","5.0","7.0","0.0","1.0","99.0","In the center of the wall painting is a square sunken area.  Holes about the size of a quarter appear in the wall there.","במרכז ציור הקיר נראה שטח שקוע מלבני. חורים בערך בגודל של מטבע מנקדים את הקיר.","","00000001","False"
"710.0","5.0","9.0","0.0","1.0","99.0","The sunken area is part of the wall and doesn't move.","האזור השקוע הינו חלק מהקיר ולא זז.","","00000001","False"
"710.0","5.0","6.0","0.0","1.0","99.0","The sunken area doesn't work that way.","האזור השקוע לא עובד בצורה הזאת.","","00000001","False"
"710.0","5.0","8.0","0.0","1.0","99.0","","","","05060001","False"
"710.0","5.0","12.0","0.0","1.0","99.0","","","","05090001","False"
"710.0","5.0","76.0","0.0","1.0","1.0","""(SPEAKING TO HIMSELF.  THOUGHTFUL)The head of this snake rod fits perfectly into these quarter-sized holes in the wall.""","""ראש מטה הנחש מתאים בול לגומות הקטנות בקיר.""","","00000000","False"
"710.0","5.0","76.0","0.0","2.0","1.0","""(DISAPPOINTED)Doesn't seem to do anything, though.""","""אם כי לא נראה שזה עושה משהו.""","","00000000","False"
"710.0","5.0","88.0","0.0","1.0","1.0","""(SPEAKING TO HIMSELF, PUT A TILE ON A HOLE IN THE WALL)It fits.""","""זה מתאים.""","","00000000","False"
"710.0","4.0","0.0","0.0","1.0","99.0","There's no reason to do that with the torches.","אין טעם לעשות את זה עם הלפידים.","","00000001","False"
"710.0","4.0","7.0","0.0","1.0","99.0","Torches light the interior of the mound.  Either they burn perpetually, or someone recently lit them.","לפידים מאירים את בטן התל. או שהם בוערים לנצח נצחים, או שמישהו הדליק אותם לא מזמן.","","00000001","False"
"710.0","4.0","9.0","0.0","1.0","99.0","","","","04000001","False"
"710.0","4.0","6.0","0.0","1.0","99.0","","","","04000001","False"
"710.0","4.0","8.0","0.0","1.0","99.0","Gabriel could extinguish the torches, but it would get very dark in here!","גבריאל יכול לכבות את הלפידים, אך אז עלטה מוחלטת תשרור במקום!","","00000001","False"
"710.0","4.0","12.0","4.0","1.0","99.0","By the time Gabriel managed to get down that torch, it would be too late!","עד שגבריאל יצליח להוריד את הלפיד, כבר יהיה מאוחר מדי!","","00000001","False"
"710.0","4.0","12.0","3.0","1.0","99.0","","","","04000001","False"
"710.0","7.0","0.0","0.0","1.0","99.0","","","","07090001","False"
"710.0","7.0","7.0","0.0","1.0","99.0","Vines, some as thick as Gabriel's wrist, hang down from the damp, earthen ceiling.","גפנים, חלקם עבים כמו כף ידו של גבריאל, משתלשלים מתקרת העפר הלחה.","","00000001","False"
"710.0","7.0","9.0","0.0","1.0","99.0","Why do that to the vines?","מדוע לעשות זאת לגפנים?","","00000001","False"
"710.0","7.0","6.0","0.0","1.0","99.0","","","","07090001","False"
"710.0","7.0","8.0","4.0","1.0","99.0","Using the vines won't help Gabriel here!","שימוש בגפנים לא יעזור לגבריאל כאן!","","00000000","False"
"710.0","7.0","8.0","3.0","1.0","99.0","Although he has a playful urge to swing on those vines, Gabriel would feel a bit childish doing so without a good reason.","למרות שמתעורר בו דחף קונדסי עז להתנדנד על הגפנים, גבריאל ירגיש מעט ילדותי לעשות זאת ללא סיבה מוצדקת.","","00000000","False"
"710.0","7.0","8.0","16.0","1.0","1.0","""(TO HIMSELF.  ABOUT TO SWING ON A VINE TO KNOCK OVER A MONSTER)I can't believe I'm doing this!""","""אני לא מאמין שאני עושה את זה!""","","00000001","False"
"710.0","7.0","8.0","16.0","2.0","1.0","""(VINE BREAKS AND GABRIEL FALLS THROUGH OPEN DOOR)Whoa!""","""וואו!""","","00000000","False"
"710.0","7.0","8.0","25.0","1.0","99.0","Gabriel COULD swing on the vines to try to move that guard, but there aren't any vines in the proper positions in this room!","גבריאל היה יכול להתנדנד מהגפנים ולנסות לפנות את השומר מהשטח, הבעיה שאין גפן בשום מקום מתאים בחדר!","","00000000","False"
"710.0","7.0","12.0","0.0","1.0","99.0","The vines are thick and tough.  Taking them down wouldn't be easy.","הגפנים עבים וקשים. לגזום אותם לא יהיה פשוט כלל וכלל.","","00000001","False"
"710.0","9.0","0.0","0.0","1.0","99.0","That won't help Wolfgang!","זה לא יעזור לוולפגנג!","","00000001","False"
"710.0","9.0","10.0","0.0","1.0","99.0","Wolfgang is too busy to answer questions at the moment!","וולפגנג עסוק מדי מכדי לענות על שאלות כרגע!","","00000001","False"
"710.0","9.0","7.0","0.0","1.0","99.0","Uncle Wolfgang cuts a dramatic figure in his long cape.  He moves gracefully for a man in his seventies!","דוד וולפגנג מצטייר כדמות הירואית בגלימתו הארוכה המתנפנפת. הוא נא בחינניות יחסית לאדם בגילו!","","00000001","False"
"710.0","9.0","9.0","0.0","1.0","99.0","","","","09000001","False"
"710.0","9.0","6.0","0.0","1.0","99.0","","","","09000001","False"
"710.0","9.0","8.0","0.0","1.0","99.0","","","","09000001","False"
"710.0","9.0","12.0","0.0","1.0","99.0","","","","09000001","False"
"710.0","9.0","11.0","0.0","1.0","1.0","""(YELLING TO WOLFGANG WHILE WOLFGANG IS FIGHTING MONSTER)What is it you want me to do?""","""מה אתה רוצה שאני אעשה?""","","00000001","False"
"710.0","9.0","11.0","0.0","2.0","46.0","""(YELLING BACK, BREATHLESS)Find a way to close that passageway, Gabriel!""","""תמצא דרך לסגור את המעבר, גבריאל!""","","00000000","False"
"720.0","12.0","0.0","14.0","1.0","99.0","Gabriel can't get the mummy's heart with that.","גבריאל לא יכול לחפון את לב המומיה עם זה.","","00000001","False"
"720.0","12.0","0.0","15.0","1.0","99.0","There's no reason to do that with the mummy.","אין סיבה לעשות את זה עם המומיה.","","00000001","False"
"720.0","12.0","10.0","0.0","1.0","99.0","The mummy is not going to say anything.","המומיה לא הולכת להוציא מילה מהפה.","","00000001","False"
"720.0","12.0","7.0","0.0","1.0","99.0","A mummy lies on the floor, apparently having fallen inanimate where it stood when the secret passageway door closed.","המומיה שוכבת על הרצפה. כנראה נפלה בדממה על מקום עומדה כאשר נסגרה דלת המעבר הסודי.","","00000001","False"
"720.0","12.0","9.0","0.0","1.0","99.0","Doing that with the mummy won't help.","לעשות את זה למומיה לא ישנה דבר.","","00000001","False"
"720.0","12.0","6.0","14.0","1.0","99.0","Gabriel can't open the mummy with his bare hands.","גבריאל לא יכול לפתוח את המומיה בידיים חשופות.","","00000001","False"
"720.0","12.0","6.0","15.0","1.0","99.0","","","","0c650f01","False"
"720.0","12.0","8.0","0.0","1.0","99.0","(EXCITED)Gabriel has had enough of those creatures 'operating!'","גבריאל סבל מספיק מה'פעילויות' של היצורים הללו!","","00000001","False"
"720.0","12.0","12.0","0.0","1.0","99.0","","","","0c000f01","False"
"720.0","12.0","101.0","14.0","1.0","1.0","""(SCENE:GABE CUTS OUT HEART FROM DEAD BODY INSIDE SNAKE MOUND.  SARCASTIC, GROSSED OUT)Great!  My first job as Schattenjäger--cutting up dead monsters!""","""מדהים! משימה ראשונה בתור שאטנייגר--קציצת מפלצות מתות!""","","00000000","False"
"720.0","12.0","101.0","14.0","2.0","46.0","""(WOLFGANG CUTS OUT HIS OWN HEART. PAIN.)Ummph!""","""אחחחחחח!""","","00000000","False"
"720.0","12.0","101.0","14.0","3.0","1.0","""(GABE TURNS AND SEES WOLFGANG KILLING HIMSELF)WOLFGANG!  NO!!!""","""וולפגנג! לא!!!""","","00000000","False"
"720.0","12.0","101.0","14.0","4.0","1.0","""(GABE RUNS OVER TO WOLFGANG'S BODY)NO!""","""לא!""","","00000000","False"
"720.0","12.0","101.0","14.0","5.0","1.0","""(GABE GRABS TALISMAN FROM TABLE.  FURIOUS, HALF-SOBBING)Tetelo, you're gonna pay for this, you bitch!""","""טטלו, את תשלמי על זה באבו אביך, בת של זונה!""","","00000000","False"
"720.0","12.0","101.0","15.0","1.0","99.0","Gabriel has no reason to do that at the moment.","לגבריאל אין סיבה לעשות את זה נכון לעכשיו.","","00000000","False"
"720.0","12.0","11.0","0.0","1.0","99.0","","","","0c0a0001","False"
"720.0","9.0","0.0","0.0","1.0","99.0","","","","09090001","False"
"720.0","9.0","7.0","0.0","1.0","99.0","The doorway leads to the secret passage--and from there, back to the outer wheel.","הפתח מוביל למנהרה סודית--ומשם, בחזרה לגלגל החיצוני.","","00000001","False"
"720.0","9.0","9.0","0.0","1.0","99.0","There's no reason to do that with the doorway.","אין סיבה לעשות את זה עם הפתח.","","00000001","False"
"720.0","9.0","6.0","0.0","1.0","99.0","When Gabriel is ready to leave, he can just walk down the secret passageway.","כשגבריאל יהיה מוכן ליציאה, הוא יכול פשוט לצעוד מעדנות במורד המעבר הסודי.","","00000001","False"
"720.0","9.0","8.0","0.0","1.0","99.0","","","","09060001","False"
"720.0","9.0","12.0","0.0","1.0","99.0","","","","09090001","False"
"720.0","9.0","13.0","0.0","1.0","1.0","""(FIRM)I'm not opening that secret passage door again until I'm ready to leave the snake mound!""","""אני לא פותח את דלת המעבר הסודי עד שאני לא עוזב סופית את תל הנחש!""","","00000000","False"
"720.0","7.0","0.0","0.0","1.0","99.0","Why use that on the iron bar?","מדוע להשתמש בזה על מוט הברזל?","","00000001","False"
"720.0","7.0","7.0","10.0","1.0","99.0","One of the iron bars has been inserted into the holes in the table top.","אחד ממוטות הברזל הוחדר לגומות בראש השולחן.","","00000001","False"
"720.0","7.0","7.0","24.0","1.0","99.0","On the wall is a rack containing a single long iron bar.","על הקיר נשענת כוננית הכוללת מוט ברזל אחד ארוך.","","00000001","False"
"720.0","7.0","7.0","9.0","1.0","99.0","Both of the iron bars have been inserted into the holes in the table top.","שני מוטות הברזל הוחדרו לגומות בראש השולחן.","","00000001","False"
"720.0","7.0","7.0","25.0","1.0","99.0","On the wall is a rack containing two long iron bars.","על הקיר נשענת כוננית הכוללת שני מוטות ברזל ארוכים.","","00000001","False"
"720.0","7.0","9.0","13.0","1.0","1.0","","","","070c0d01","False"
"720.0","7.0","9.0","12.0","1.0","1.0","","","","070c0c01","False"
"720.0","7.0","9.0","22.0","1.0","99.0","","","","070c1601","False"
"720.0","7.0","9.0","7.0","1.0","1.0","","","","070c0701","False"
"720.0","7.0","6.0","0.0","1.0","99.0","The bar doesn't open.","המוט לא נפתח.","","00000001","False"
"720.0","7.0","8.0","11.0","1.0","99.0","There doesn't seem to be a way to use the bar while it's on the wall.","דומה שאין דרך להשתמש במוט בעודו על הקיר.","","00000001","False"
"720.0","7.0","8.0","10.0","1.0","99.0","That single bar doesn't look like it will give much leverage.","המוט הבודד לא נראה כמו משהו שיעניק תמיכה מספקת.","","00000001","False"
"720.0","7.0","8.0","14.0","1.0","99.0","Those bars aren't going to do anything without some fleshy assistance.","מוטות אלו לא יעשו דבר ללא סיוע אמיתי מבשר ודם.","","00000000","False"
"720.0","7.0","8.0","9.0","1.0","1.0","""(SCENE: GABE AND WOLFY ARE TRYING TO OPEN A SACRED TABLE IN THE SNAKE MOUND.  CONFIDENT.)Let's try to lift this top....""","""בוא ננסה להניף את ראש השולחן....""","","00000000","False"
"720.0","7.0","8.0","9.0","2.0","1.0","""(THEY CAN'T OPEN IT.  GABE IS FRUSTRATION--HE'S SPEAKING OF THE TALISMAN)I know it's in there!""","""אני יודע שזה שם!""","","00000000","False"
"720.0","7.0","8.0","9.0","3.0","46.0","""(EXCITED UNDERCURRENT, STRONG)Yes.  It IS in there.  I have not felt this powerful since...well, ever.""","""כן. זה בטוח שם. לא הרגשתי כל כך חזק מאז...ובכן, מאז ומעולם.""","","00000000","False"
"720.0","7.0","8.0","9.0","4.0","1.0","""(FRUSTRATED)Why won't the damn lid come off?""","""למה המכסה המזורגג לא יוצא?""","","00000000","False"
"720.0","7.0","8.0","9.0","5.0","46.0","""(THOUGHTFUL. RELUCTANT)It is a sacrificial table.  It can probably only be triggered by the proper use of that trough there...with a heart.""","""זהו שולחן הקרבה. הוא ניתן להפעלה רק באמצעות שימוש הולם בשוקת שלידו...על ידי לב.""","","00000000","False"
"720.0","7.0","8.0","9.0","6.0","1.0","""(CAN'T BELIEVE IT)Oh, great!  Where are WE going to get a heart?""","""יופי, מושלם! עכשיו מאיפה אנחנו הולכים להשיג לב?""","","00000000","False"
"720.0","7.0","8.0","9.0","7.0","46.0","""(PENSIVE)Gabriel.  YOU must take the talisman and be Schattenjäger.  You performed the ritual and dreamt of the dragon, no?""","""גבריאל. אתה חייב לקחת את הקמע ולהתמנות לשאטנייגר. אתה ביצעת את הטקס וחלמת על הדרקון, כן?""","","00000000","False"
"720.0","7.0","8.0","9.0","8.0","1.0","""(SURPRISED--DOESN'T KNOW HOW WOLFY KNOWS THIS.  THEN, PROTESTING)Yes, I did!  But, you're the current Schattenjäger, I only did that because....""","""כן, נכון! אבל, אתה השאטנייגר הנוכחי, אני רק עשיתי את זה בגלל....""","","00000000","False"
